fixture_id,fixture_referee,fixture_timezone,fixture_date,fixture_timestamp,fixture_periods_first,fixture_periods_second,fixture_venue_id,fixture_venue_name,fixture_venue_city,fixture_status_long,fixture_status_short,fixture_status_elapsed,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,fixture_status_extra,league_standings,chave
94480,"Caio Max Augusto Vieira, Brazil",UTC,2019-04-27T19:00:00+00:00,1556391600,1556391600.0,1556395200.0,,Morumbi,Sao Paulo,Match Finished,FT,90.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2019,Regular Season - 1,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,True,120,Botafogo,https://media.api-sports.io/football/teams/120.png,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,,,,
94475,"Raphael Claus, Brazil",UTC,2019-04-27T22:00:00+00:00,1556402400,1556402400.0,1556406000.0,,Arena Condá,Chapeco,Match Finished,FT,90.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2019,Regular Season - 1,132,Chapecoense-SC,https://media.api-sports.io/football/teams/132.png,True,119,Internacional,https://media.api-sports.io/football/teams/119.png,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,,,,
94472,"Rodolpho Toski Marques, Brazil",UTC,2019-04-27T22:00:00+00:00,1556402400,1556402400.0,1556406000.0,,Arena Independência,Belo Horizonte,Match Finished,FT,90.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2019,Regular Season - 1,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,True,145,Avai,https://media.api-sports.io/football/teams/145.png,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,,,,
94476,"Anderson Daronco, Brazil",UTC,2019-04-28T00:00:00+00:00,1556409600,1556409600.0,1556413200.0,,Estádio do Maracanã,Rio de Janeiro,Match Finished,FT,90.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2019,Regular Season - 1,127,Flamengo,https://media.api-sports.io/football/teams/127.png,True,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,False,3.0,1.0,1.0,1.0,3.0,1.0,,,,,,,
94478,"Bruno Arleu de Araujo, Brazil",UTC,2019-04-28T14:00:00+00:00,1556460000,1556460000.0,1556463600.0,,Arena do Grêmio,Porto Alegre,Match Finished,FT,90.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2019,Regular Season - 1,130,Gremio,https://media.api-sports.io/football/teams/130.png,False,128,Santos,https://media.api-sports.io/football/teams/128.png,True,1.0,2.0,0.0,2.0,1.0,2.0,,,,,,,
94473,"Wilton Pereira Sampaio, Brazil",UTC,2019-04-28T19:00:00+00:00,1556478000,1556478000.0,1556481600.0,,Arena Fonte Nova,Salvador,Match Finished,FT,90.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2019,Regular Season - 1,118,Bahia,https://media.api-sports.io/football/teams/118.png,True,131,Corinthians,https://media.api-sports.io/football/teams/131.png,False,3.0,2.0,1.0,1.0,3.0,2.0,,,,,,,
94474,"Rafael Trombeta, Brazil",UTC,2019-04-28T19:00:00+00:00,1556478000,1556478000.0,1556481600.0,,Estadio Castelão,Fortaleza,Match Finished,FT,90.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2019,Regular Season - 1,129,Ceara,https://media.api-sports.io/football/teams/129.png,True,150,CSA,https://media.api-sports.io/football/teams/150.png,False,4.0,0.0,2.0,0.0,4.0,0.0,,,,,,,
94471,"Luiz Flavio De Oliveira, Brazil",UTC,2019-04-28T19:00:00+00:00,1556478000,1556478000.0,1556481600.0,,Arena da Baixada,Curitiba,Match Finished,FT,90.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2019,Regular Season - 1,134,Atletico Paranaense,https://media.api-sports.io/football/teams/134.png,True,133,Vasco DA Gama,https://media.api-sports.io/football/teams/133.png,False,4.0,1.0,2.0,0.0,4.0,1.0,,,,,,,
94479,"Braulio Da Silva Machado, Brazil",UTC,2019-04-28T22:00:00+00:00,1556488800,1556488800.0,1556492400.0,,Allianz Parque,Sao Paulo,Match Finished,FT,90.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2019,Regular Season - 1,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,True,154,Fortaleza EC,https://media.api-sports.io/football/teams/154.png,False,4.0,0.0,1.0,0.0,4.0,0.0,,,,,,,
94477,"Dewson Fernando Freitas da Silva, Brazil",UTC,2019-04-28T22:00:00+00:00,1556488800,1556488800.0,1556492400.0,,Estádio do Maracanã,Rio de Janeiro,Match Finished,FT,90.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2019,Regular Season - 1,124,Fluminense,https://media.api-sports.io/football/teams/124.png,False,151,Goias,https://media.api-sports.io/football/teams/151.png,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,
94488,"Flavio Rodrigues De Souza, Brazil",UTC,2019-05-01T19:00:00+00:00,1556737200,1556737200.0,1556740800.0,,Estádio Beira Rio,Porto Alegre,Match Finished,FT,90.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2019,Regular Season - 2,119,Internacional,https://media.api-sports.io/football/teams/119.png,True,127,Flamengo,https://media.api-sports.io/football/teams/127.png,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,,,,
94483,"Ricardo Marques Ribeiro, Brazil",UTC,2019-05-01T19:00:00+00:00,1556737200,1556737200.0,1556740800.0,,Arena Corinthians,Sao Paulo,Match Finished,FT,90.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2019,Regular Season - 2,131,Corinthians,https://media.api-sports.io/football/teams/131.png,True,132,Chapecoense-SC,https://media.api-sports.io/football/teams/132.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,
94485,"Caio Max Augusto Vieira, Brazil",UTC,2019-05-01T19:00:00+00:00,1556737200,1556737200.0,1556740800.0,,Estádio Rei Pelé,Maceio,Match Finished,FT,90.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2019,Regular Season - 2,150,CSA,https://media.api-sports.io/football/teams/150.png,,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,
94484,"Reway Wagner, Brazil",UTC,2019-05-01T22:15:00+00:00,1556748900,1556748900.0,1556752500.0,,Estádio Mineirão,Belo Horizonte,Match Finished,FT,90.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2019,Regular Season - 2,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,True,129,Ceara,https://media.api-sports.io/football/teams/129.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,
94481,"Wagner do Nascimento Magalhaes, Brazil",UTC,2019-05-01T22:15:00+00:00,1556748900,1556748900.0,1556752500.0,,Estádio da Ressacada,Florianopolis,Match Finished,FT,90.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2019,Regular Season - 2,145,Avai,https://media.api-sports.io/football/teams/145.png,,130,Gremio,https://media.api-sports.io/football/teams/130.png,,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,
94490,"Raphael Claus, Brazil",UTC,2019-05-02T00:30:00+00:00,1556757000,1556757000.0,1556760600.0,,São Januário,Rio de Janeiro,Match Finished,FT,90.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2019,Regular Season - 2,133,Vasco DA Gama,https://media.api-sports.io/football/teams/133.png,False,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,True,1.0,2.0,0.0,0.0,1.0,2.0,,,,,,,
94487,"Rafael Traci, Brazil",UTC,2019-05-02T00:30:00+00:00,1556757000,1556757000.0,1556760600.0,,Serra Dourada,Goiania,Match Finished,FT,90.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2019,Regular Season - 2,151,Goias,https://media.api-sports.io/football/teams/151.png,False,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,True,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,
